[17:41:683] [FINE  ] 1 - score: -40 
[17:41:683] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:41:685] [FINE  ] WHITE's scenario: -40 
[17:41:685] [FINE  ] 1 - score: -40 
[17:41:685] [FINE  ] 1 - Try placing BLACK at: 7,5 
[17:41:686] [FINE  ] WHITE's scenario: -40 
[17:41:687] [FINE  ] 1 - score: -40 
[17:41:687] [FINE  ] 1 - Try placing BLACK at: 7,7 
[17:41:688] [FINE  ] WHITE's scenario: -40 
[17:41:688] [FINE  ] 1 - score: -40 
[17:41:689] [FINE  ] 1 - Try placing BLACK at: 8,6 
[17:41:690] [FINE  ] WHITE's scenario: -40 
[17:41:690] [FINE  ] 1 - score: -40 
[17:41:690] [FINE  ] 1 - Try placing BLACK at: 8,7 
[17:41:692] [FINE  ] WHITE's scenario: -40 
[17:41:692] [FINE  ] 1 - score: -40 
[17:41:692] [FINE  ] 1 - Try placing BLACK at: 3,7 
[17:41:693] [FINE  ] WHITE's scenario: -70 
[17:41:693] [FINE  ] 1 - score: -70 
[17:41:694] [FINE  ] 1 - Try placing BLACK at: 3,9 
[17:41:694] [FINE  ] WHITE's scenario: -70 
[17:41:695] [FINE  ] 1 - score: -70 
[17:41:695] [FINE  ] 1 - Try placing BLACK at: 3,10 
[17:41:696] [FINE  ] WHITE's scenario: -70 
[17:41:696] [FINE  ] 1 - score: -70 
[17:41:696] [FINE  ] 1 - Try placing BLACK at: 4,4 
[17:41:697] [FINE  ] WHITE's scenario: -70 
[17:41:697] [FINE  ] 1 - score: -70 
[17:41:697] [FINE  ] 1 - Try placing BLACK at: 4,10 
[17:41:698] [FINE  ] WHITE's scenario: -70 
[17:41:699] [FINE  ] 1 - score: -70 
[17:41:699] [FINE  ] 1 - Try placing BLACK at: 5,9 
[17:41:700] [FINE  ] WHITE's scenario: -70 
[17:41:700] [FINE  ] 1 - score: -70 
[17:41:700] [FINE  ] 1 - Try placing BLACK at: 5,10 
[17:41:701] [FINE  ] WHITE's scenario: -70 
[17:41:701] [FINE  ] 1 - score: -70 
[17:41:702] [FINE  ] 1 - Try placing BLACK at: 6,4 
[17:41:702] [FINE  ] WHITE's scenario: -70 
[17:41:703] [FINE  ] 1 - score: -70 
[17:41:703] [FINE  ] BLACK best move805 and depth is 1 best score is 280(Branch factor:24; Scenarios Evaluated:24) 
[17:41:703] [FINE  ] 2 - score: 280 
[17:41:703] [FINE  ] 2 - Try placing WHITE at: 8,5 
[17:41:705] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:707] [FINE  ] WHITE's scenario: 310 
[17:41:707] [FINE  ] 1 - score: 310 
[17:41:707] [FINE  ] BLACK best move409 and depth is 1 best score is 310(Branch factor:1; Scenarios Evaluated:1) 
[17:41:707] [FINE  ] 2 - score: 310 
[17:41:707] [FINE  ] 2 - Try placing WHITE at: 5,4 
[17:41:710] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:711] [FINE  ] WHITE's scenario: 21060 
[17:41:711] [FINE  ] 1 - score: 21060 
[17:41:712] [FINE  ] 2 - score: 21060 
[17:41:712] [FINE  ] 2 - Try placing WHITE at: 3,6 
[17:41:714] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:718] [FINE  ] WHITE's scenario: 29810 
[17:41:718] [FINE  ] 1 - score: 29810 
[17:41:719] [FINE  ] 2 - score: 29810 
[17:41:719] [FINE  ] 2 - Try placing WHITE at: 6,9 
[17:41:721] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:722] [FINE  ] WHITE's scenario: 29880 
[17:41:722] [FINE  ] 1 - score: 29880 
[17:41:722] [FINE  ] 2 - score: 29880 
[17:41:722] [FINE  ] 2 - Try placing WHITE at: 4,6 
[17:41:725] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:726] [FINE  ] WHITE's scenario: 29670 
[17:41:726] [FINE  ] 1 - score: 29670 
[17:41:726] [FINE  ] 2 - score: 29670 
[17:41:726] [FINE  ] 2 - Try placing WHITE at: 6,6 
[17:41:728] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:729] [FINE  ] WHITE's scenario: 29700 
[17:41:730] [FINE  ] 1 - score: 29700 
[17:41:730] [FINE  ] 2 - score: 29700 
[17:41:730] [FINE  ] 2 - Try placing WHITE at: 7,5 
[17:41:732] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:733] [FINE  ] WHITE's scenario: 29770 
[17:41:734] [FINE  ] 1 - score: 29770 
[17:41:734] [FINE  ] 2 - score: 29770 
[17:41:734] [FINE  ] 2 - Try placing WHITE at: 3,7 
[17:41:736] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:737] [FINE  ] WHITE's scenario: 29840 
[17:41:737] [FINE  ] 1 - score: 29840 
[17:41:737] [FINE  ] 2 - score: 29840 
[17:41:737] [FINE  ] 2 - Try placing WHITE at: 4,4 
[17:41:740] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:742] [FINE  ] WHITE's scenario: 29770 
[17:41:742] [FINE  ] 1 - score: 29770 
[17:41:742] [FINE  ] 2 - score: 29770 
[17:41:742] [FINE  ] 2 - Try placing WHITE at: 4,5 
[17:41:744] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:745] [FINE  ] WHITE's scenario: 29840 
[17:41:745] [FINE  ] 1 - score: 29840 
[17:41:745] [FINE  ] 2 - score: 29840 
[17:41:745] [FINE  ] 2 - Try placing WHITE at: 4,8 
[17:41:747] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:748] [FINE  ] WHITE's scenario: 29810 
[17:41:748] [FINE  ] 1 - score: 29810 
[17:41:748] [FINE  ] 2 - score: 29810 
[17:41:748] [FINE  ] 2 - Try placing WHITE at: 6,4 
[17:41:750] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:751] [FINE  ] WHITE's scenario: 29840 
[17:41:752] [FINE  ] 1 - score: 29840 
[17:41:752] [FINE  ] 2 - score: 29840 
[17:41:752] [FINE  ] 2 - Try placing WHITE at: 6,5 
[17:41:754] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:755] [FINE  ] WHITE's scenario: 29840 
[17:41:755] [FINE  ] 1 - score: 29840 
[17:41:755] [FINE  ] 2 - score: 29840 
[17:41:755] [FINE  ] 2 - Try placing WHITE at: 6,8 
[17:41:757] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:758] [FINE  ] WHITE's scenario: 29840 
[17:41:758] [FINE  ] 1 - score: 29840 
[17:41:758] [FINE  ] 2 - score: 29840 
[17:41:758] [FINE  ] 2 - Try placing WHITE at: 7,7 
[17:41:761] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:762] [FINE  ] WHITE's scenario: 29770 
[17:41:762] [FINE  ] 1 - score: 29770 
[17:41:762] [FINE  ] 2 - score: 29770 
[17:41:762] [FINE  ] 2 - Try placing WHITE at: 3,8 
[17:41:764] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:765] [FINE  ] WHITE's scenario: 29910 
[17:41:766] [FINE  ] 1 - score: 29910 
[17:41:766] [FINE  ] 2 - score: 29910 
[17:41:766] [FINE  ] 2 - Try placing WHITE at: 5,9 
[17:41:769] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:770] [FINE  ] WHITE's scenario: 29910 
[17:41:770] [FINE  ] 1 - score: 29910 
[17:41:770] [FINE  ] 2 - score: 29910 
[17:41:770] [FINE  ] 2 - Try placing WHITE at: 7,8 
[17:41:773] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:774] [FINE  ] WHITE's scenario: 29910 
[17:41:774] [FINE  ] 1 - score: 29910 
[17:41:774] [FINE  ] 2 - score: 29910 
[17:41:775] [FINE  ] 2 - Try placing WHITE at: 8,6 
[17:41:776] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:777] [FINE  ] WHITE's scenario: 29910 
[17:41:777] [FINE  ] 1 - score: 29910 
[17:41:777] [FINE  ] 2 - score: 29910 
[17:41:777] [FINE  ] 2 - Try placing WHITE at: 8,7 
[17:41:779] [FINE  ] 1 - Try placing BLACK at: 4,9 
[17:41:781] [FINE  ] WHITE's scenario: 29910 
[17:41:781] [FINE  ] 1 - score: 29910 
[17:41:781] [FINE  ] 2 - score: 29910 
[17:41:781] [FINE  ] WHITE best move409 and depth is 2 best score is 280(Branch factor:21; Scenarios Evaluated:44) 
[17:50:493] [FINE  ] 2 - Try placing WHITE at: 3,6 
[17:50:496] [FINE  ] 1 - Try placing BLACK at: 7,10 
[17:50:498] [FINE  ] WHITE's scenario: 260 
[17:50:498] [FINE  ] 1 - score: 260 
[17:50:498] [FINE  ] 1 - Try placing BLACK at: 8,5 
[17:50:500] [FINE  ] WHITE's scenario: 260 
[17:50:501] [FINE  ] 1 - score: 260 
[17:50:501] [FINE  ] 1 - Try placing BLACK at: 6,8 
[17:50:503] [FINE  ] WHITE's scenario: 110 
[17:50:504] [FINE  ] 1 - score: 110 
[17:50:504] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:50:507] [FINE  ] WHITE's scenario: 100 
[17:50:507] [FINE  ] 1 - score: 100 
[17:50:507] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:50:510] [FINE  ] WHITE's scenario: 30 
[17:50:510] [FINE  ] 1 - score: 30 
[17:50:510] [FINE  ] 1 - Try placing BLACK at: 4,6 
[17:50:512] [FINE  ] WHITE's scenario: 10 
[17:50:512] [FINE  ] 1 - score: 10 
[17:50:512] [FINE  ] 1 - Try placing BLACK at: 7,8 
[17:50:515] [FINE  ] WHITE's scenario: 0 
[17:50:516] [FINE  ] 1 - score: 0 
[17:50:516] [FINE  ] 1 - Try placing BLACK at: 5,4 
[17:50:517] [FINE  ] WHITE's scenario: 90 
[17:50:518] [FINE  ] 1 - score: 90 
[17:50:518] [FINE  ] 1 - Try placing BLACK at: 6,5 
[17:50:520] [FINE  ] WHITE's scenario: -60 
[17:50:520] [FINE  ] 1 - score: -60 
[17:50:520] [FINE  ] 1 - Try placing BLACK at: 8,7 
[17:50:521] [FINE  ] WHITE's scenario: -30 
[17:50:521] [FINE  ] 1 - score: -30 
[17:50:521] [FINE  ] 1 - Try placing BLACK at: 3,8 
[17:50:524] [FINE  ] WHITE's scenario: -60 
[17:50:525] [FINE  ] 1 - score: -60 
[17:50:525] [FINE  ] 1 - Try placing BLACK at: 4,5 
[17:50:527] [FINE  ] WHITE's scenario: -60 
[17:50:527] [FINE  ] 1 - score: -60 
[17:50:528] [FINE  ] 1 - Try placing BLACK at: 4,8 
[17:50:529] [FINE  ] WHITE's scenario: -60 
[17:50:530] [FINE  ] 1 - score: -60 
[17:50:530] [FINE  ] 1 - Try placing BLACK at: 5,10 
[17:50:532] [FINE  ] WHITE's scenario: -60 
[17:50:532] [FINE  ] 1 - score: -60 
[17:50:533] [FINE  ] 1 - Try placing BLACK at: 7,5 
[17:50:535] [FINE  ] WHITE's scenario: -60 
[17:50:536] [FINE  ] 1 - score: -60 
[17:50:536] [FINE  ] 1 - Try placing BLACK at: 7,7 
[17:50:538] [FINE  ] WHITE's scenario: -60 
[17:50:539] [FINE  ] 1 - score: -60 
[17:50:539] [FINE  ] 1 - Try placing BLACK at: 7,9 
[17:50:542] [FINE  ] WHITE's scenario: -60 
[17:50:543] [FINE  ] 1 - score: -60 
[17:50:543] [FINE  ] 1 - Try placing BLACK at: 8,6 
[17:50:547] [FINE  ] WHITE's scenario: -90 
[17:50:547] [FINE  ] 1 - score: -90 
[17:50:547] [FINE  ] 1 - Try placing BLACK at: 2,5 
[17:50:549] [FINE  ] WHITE's scenario: -90 
[17:50:550] [FINE  ] 1 - score: -90 
[17:50:551] [FINE  ] 1 - Try placing BLACK at: 2,6 
[17:50:553] [FINE  ] WHITE's scenario: -20 
[17:50:554] [FINE  ] 1 - score: -20 
[17:50:554] [FINE  ] 1 - Try placing BLACK at: 2,7 
[17:50:556] [FINE  ] WHITE's scenario: -90 
[17:50:557] [FINE  ] 1 - score: -90 
[17:50:557] [FINE  ] 1 - Try placing BLACK at: 3,5 
[17:50:560] [FINE  ] WHITE's scenario: -90 
[17:50:560] [FINE  ] 1 - score: -90 
[17:50:560] [FINE  ] 1 - Try placing BLACK at: 3,7 
[17:50:561] [FINE  ] WHITE's scenario: -90 
[17:50:562] [FINE  ] 1 - score: -90 
[17:50:562] [FINE  ] 1 - Try placing BLACK at: 3,9 
[17:50:563] [FINE  ] WHITE's scenario: -90 
[17:50:563] [FINE  ] 1 - score: -90 
[17:50:563] [FINE  ] 1 - Try placing BLACK at: 3,10 
[17:50:564] [FINE  ] WHITE's scenario: -90 
[17:50:564] [FINE  ] 1 - score: -90 
[17:50:564] [FINE  ] 1 - Try placing BLACK at: 4,4 
[17:50:565] [FINE  ] WHITE's scenario: -90 
[17:50:565] [FINE  ] 1 - score: -90 
[17:50:565] [FINE  ] 1 - Try placing BLACK at: 4,10 
[17:50:566] [FINE  ] WHITE's scenario: -90 
[17:50:566] [FINE  ] 1 - score: -90 
[17:50:567] [FINE  ] 1 - Try placing BLACK at: 5,9 
[17:50:567] [FINE  ] WHITE's scenario: -90 
[17:50:568] [FINE  ] 1 - score: -90 
[17:50:568] [FINE  ] 1 - Try placing BLACK at: 6,4 
[17:50:569] [FINE  ] WHITE's scenario: -90 
[17:50:569] [FINE  ] 1 - score: -90 
[17:50:569] [FINE  ] BLACK best move710 and depth is 1 best score is 260(Branch factor:29; Scenarios Evaluated:29) 
[17:50:569] [FINE  ] 2 - score: 260 
[17:50:569] [FINE  ] 2 - Try placing WHITE at: 7,10 
[17:50:572] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:573] [FINE  ] WHITE's scenario: 330 
[17:50:574] [FINE  ] 1 - score: 330 
[17:50:574] [FINE  ] BLACK best move306 and depth is 1 best score is 330(Branch factor:1; Scenarios Evaluated:1) 
[17:50:574] [FINE  ] 2 - score: 330 
[17:50:574] [FINE  ] 2 - Try placing WHITE at: 5,4 
[17:50:577] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:578] [FINE  ] WHITE's scenario: 21080 
[17:50:578] [FINE  ] 1 - score: 21080 
[17:50:578] [FINE  ] 2 - score: 21080 
[17:50:578] [FINE  ] 2 - Try placing WHITE at: 6,8 
[17:50:580] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:581] [FINE  ] WHITE's scenario: 29830 
[17:50:581] [FINE  ] 1 - score: 29830 
[17:50:581] [FINE  ] 2 - score: 29830 
[17:50:581] [FINE  ] 2 - Try placing WHITE at: 4,6 
[17:50:583] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:584] [FINE  ] WHITE's scenario: 29790 
[17:50:584] [FINE  ] 1 - score: 29790 
[17:50:584] [FINE  ] 2 - score: 29790 
[17:50:584] [FINE  ] 2 - Try placing WHITE at: 3,9 
[17:50:587] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:588] [FINE  ] WHITE's scenario: 29790 
[17:50:588] [FINE  ] 1 - score: 29790 
[17:50:588] [FINE  ] 2 - score: 29790 
[17:50:589] [FINE  ] 2 - Try placing WHITE at: 6,6 
[17:50:591] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:592] [FINE  ] WHITE's scenario: 29690 
[17:50:592] [FINE  ] 1 - score: 29690 
[17:50:592] [FINE  ] 2 - score: 29690 
[17:50:593] [FINE  ] 2 - Try placing WHITE at: 7,5 
[17:50:595] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:596] [FINE  ] WHITE's scenario: 29790 
[17:50:596] [FINE  ] 1 - score: 29790 
[17:50:596] [FINE  ] 2 - score: 29790 
[17:50:596] [FINE  ] 2 - Try placing WHITE at: 8,5 
[17:50:598] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:600] [FINE  ] WHITE's scenario: 29880 
[17:50:600] [FINE  ] 1 - score: 29880 
[17:50:600] [FINE  ] 2 - score: 29880 
[17:50:600] [FINE  ] 2 - Try placing WHITE at: 3,7 
[17:50:602] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:603] [FINE  ] WHITE's scenario: 29860 
[17:50:604] [FINE  ] 1 - score: 29860 
[17:50:604] [FINE  ] 2 - score: 29860 
[17:50:604] [FINE  ] 2 - Try placing WHITE at: 3,8 
[17:50:606] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:607] [FINE  ] WHITE's scenario: 29860 
[17:50:607] [FINE  ] 1 - score: 29860 
[17:50:607] [FINE  ] 2 - score: 29860 
[17:50:607] [FINE  ] 2 - Try placing WHITE at: 4,4 
[17:50:609] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:610] [FINE  ] WHITE's scenario: 29790 
[17:50:611] [FINE  ] 1 - score: 29790 
[17:50:611] [FINE  ] 2 - score: 29790 
[17:50:611] [FINE  ] 2 - Try placing WHITE at: 4,5 
[17:50:613] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:614] [FINE  ] WHITE's scenario: 29860 
[17:50:614] [FINE  ] 1 - score: 29860 
[17:50:614] [FINE  ] 2 - score: 29860 
[17:50:614] [FINE  ] 2 - Try placing WHITE at: 4,8 
[17:50:616] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:617] [FINE  ] WHITE's scenario: 29860 
[17:50:618] [FINE  ] 1 - score: 29860 
[17:50:618] [FINE  ] 2 - score: 29860 
[17:50:618] [FINE  ] 2 - Try placing WHITE at: 4,10 
[17:50:619] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:620] [FINE  ] WHITE's scenario: 29860 
[17:50:620] [FINE  ] 1 - score: 29860 
[17:50:620] [FINE  ] 2 - score: 29860 
[17:50:620] [FINE  ] 2 - Try placing WHITE at: 5,10 
[17:50:623] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:624] [FINE  ] WHITE's scenario: 29860 
[17:50:624] [FINE  ] 1 - score: 29860 
[17:50:624] [FINE  ] 2 - score: 29860 
[17:50:625] [FINE  ] 2 - Try placing WHITE at: 6,4 
[17:50:627] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:627] [FINE  ] WHITE's scenario: 29860 
[17:50:628] [FINE  ] 1 - score: 29860 
[17:50:628] [FINE  ] 2 - score: 29860 
[17:50:628] [FINE  ] 2 - Try placing WHITE at: 6,5 
[17:50:630] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:631] [FINE  ] WHITE's scenario: 29860 
[17:50:631] [FINE  ] 1 - score: 29860 
[17:50:631] [FINE  ] 2 - score: 29860 
[17:50:631] [FINE  ] 2 - Try placing WHITE at: 7,7 
[17:50:634] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:634] [FINE  ] WHITE's scenario: 29790 
[17:50:635] [FINE  ] 1 - score: 29790 
[17:50:635] [FINE  ] 2 - score: 29790 
[17:50:635] [FINE  ] 2 - Try placing WHITE at: 7,9 
[17:50:637] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:639] [FINE  ] WHITE's scenario: 29860 
[17:50:639] [FINE  ] 1 - score: 29860 
[17:50:639] [FINE  ] 2 - score: 29860 
[17:50:639] [FINE  ] 2 - Try placing WHITE at: 3,10 
[17:50:641] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:642] [FINE  ] WHITE's scenario: 29930 
[17:50:642] [FINE  ] 1 - score: 29930 
[17:50:642] [FINE  ] 2 - score: 29930 
[17:50:642] [FINE  ] 2 - Try placing WHITE at: 5,9 
[17:50:644] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:644] [FINE  ] WHITE's scenario: 29930 
[17:50:644] [FINE  ] 1 - score: 29930 
[17:50:645] [FINE  ] 2 - score: 29930 
[17:50:645] [FINE  ] 2 - Try placing WHITE at: 6,10 
[17:50:646] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:647] [FINE  ] WHITE's scenario: 29900 
[17:50:647] [FINE  ] 1 - score: 29900 
[17:50:647] [FINE  ] 2 - score: 29900 
[17:50:647] [FINE  ] 2 - Try placing WHITE at: 7,8 
[17:50:649] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:650] [FINE  ] WHITE's scenario: 29930 
[17:50:650] [FINE  ] 1 - score: 29930 
[17:50:650] [FINE  ] 2 - score: 29930 
[17:50:650] [FINE  ] 2 - Try placing WHITE at: 8,6 
[17:50:652] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:653] [FINE  ] WHITE's scenario: 29930 
[17:50:653] [FINE  ] 1 - score: 29930 
[17:50:653] [FINE  ] 2 - score: 29930 
[17:50:653] [FINE  ] 2 - Try placing WHITE at: 8,7 
[17:50:656] [FINE  ] 1 - Try placing BLACK at: 3,6 
[17:50:657] [FINE  ] WHITE's scenario: 29930 
[17:50:657] [FINE  ] 1 - score: 29930 
[17:50:657] [FINE  ] 2 - score: 29930 
[17:50:657] [FINE  ] WHITE best move306 and depth is 2 best score is 260(Branch factor:26; Scenarios Evaluated:54) 
[17:53:069] [FINE  ] 2 - Try placing WHITE at: 8,11 
[17:53:071] [FINE  ] 1 - Try placing BLACK at: 8,5 
[17:53:072] [FINE  ] WHITE's scenario: 210 
[17:53:073] [FINE  ] 1 - score: 210 
[17:53:073] [FINE  ] 1 - Try placing BLACK at: 6,8 
[17:53:074] [FINE  ] WHITE's scenario: 60 
[17:53:074] [FINE  ] 1 - score: 60 
[17:53:074] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:53:075] [FINE  ] WHITE's scenario: 10 
[17:53:075] [FINE  ] 1 - score: 10 
[17:53:076] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:53:076] [FINE  ] WHITE's scenario: 50 
[17:53:076] [FINE  ] 1 - score: 50 
[17:53:076] [FINE  ] 1 - Try placing BLACK at: 4,6 
[17:53:077] [FINE  ] WHITE's scenario: -40 
[17:53:077] [FINE  ] 1 - score: -40 
[17:53:077] [FINE  ] 1 - Try placing BLACK at: 7,8 
[17:53:078] [FINE  ] WHITE's scenario: -50 
[17:53:078] [FINE  ] 1 - score: -50 
[17:53:078] [FINE  ] 1 - Try placing BLACK at: 5,4 
[17:53:079] [FINE  ] WHITE's scenario: 40 
[17:53:079] [FINE  ] 1 - score: 40 
[17:53:079] [FINE  ] 1 - Try placing BLACK at: 5,10 
[17:53:080] [FINE  ] WHITE's scenario: -80 
[17:53:080] [FINE  ] 1 - score: -80 
[17:53:080] [FINE  ] 1 - Try placing BLACK at: 6,5 
[17:53:081] [FINE  ] WHITE's scenario: -110 
[17:53:081] [FINE  ] 1 - score: -110 
[17:53:081] [FINE  ] 1 - Try placing BLACK at: 6,11 
[17:53:082] [FINE  ] WHITE's scenario: -110 
[17:53:083] [FINE  ] 1 - score: -110 
[17:53:083] [FINE  ] 1 - Try placing BLACK at: 7,9 
[17:53:084] [FINE  ] WHITE's scenario: -80 
[17:53:084] [FINE  ] 1 - score: -80 
[17:53:084] [FINE  ] 1 - Try placing BLACK at: 8,7 
[17:53:085] [FINE  ] WHITE's scenario: -80 
[17:53:085] [FINE  ] 1 - score: -80 
[17:53:085] [FINE  ] 1 - Try placing BLACK at: 8,9 
[17:53:086] [FINE  ] WHITE's scenario: -80 
[17:53:086] [FINE  ] 1 - score: -80 
[17:53:086] [FINE  ] 1 - Try placing BLACK at: 3,8 
[17:53:087] [FINE  ] WHITE's scenario: -110 
[17:53:087] [FINE  ] 1 - score: -110 
[17:53:087] [FINE  ] 1 - Try placing BLACK at: 4,5 
[17:53:088] [FINE  ] WHITE's scenario: -110 
[17:53:088] [FINE  ] 1 - score: -110 
[17:53:089] [FINE  ] 1 - Try placing BLACK at: 4,8 
[17:53:089] [FINE  ] WHITE's scenario: -110 
[17:53:090] [FINE  ] 1 - score: -110 
[17:53:090] [FINE  ] 1 - Try placing BLACK at: 7,5 
[17:53:091] [FINE  ] WHITE's scenario: -110 
[17:53:091] [FINE  ] 1 - score: -110 
[17:53:091] [FINE  ] 1 - Try placing BLACK at: 7,7 
[17:53:092] [FINE  ] WHITE's scenario: -110 
[17:53:092] [FINE  ] 1 - score: -110 
[17:53:092] [FINE  ] 1 - Try placing BLACK at: 7,11 
[17:53:093] [FINE  ] WHITE's scenario: -110 
[17:53:093] [FINE  ] 1 - score: -110 
[17:53:093] [FINE  ] 1 - Try placing BLACK at: 7,12 
[17:53:094] [FINE  ] WHITE's scenario: -110 
[17:53:094] [FINE  ] 1 - score: -110 
[17:53:094] [FINE  ] 1 - Try placing BLACK at: 8,6 
[17:53:095] [FINE  ] WHITE's scenario: -140 
[17:53:095] [FINE  ] 1 - score: -140 
[17:53:095] [FINE  ] 1 - Try placing BLACK at: 8,10 
[17:53:096] [FINE  ] WHITE's scenario: -110 
[17:53:096] [FINE  ] 1 - score: -110 
[17:53:096] [FINE  ] 1 - Try placing BLACK at: 9,10 
[17:53:096] [FINE  ] WHITE's scenario: -110 
[17:53:097] [FINE  ] 1 - score: -110 
[17:53:097] [FINE  ] 1 - Try placing BLACK at: 2,5 
[17:53:098] [FINE  ] WHITE's scenario: -140 
[17:53:098] [FINE  ] 1 - score: -140 
[17:53:098] [FINE  ] 1 - Try placing BLACK at: 2,6 
[17:53:099] [FINE  ] WHITE's scenario: -70 
[17:53:099] [FINE  ] 1 - score: -70 
[17:53:099] [FINE  ] 1 - Try placing BLACK at: 2,7 
[17:53:100] [FINE  ] WHITE's scenario: -140 
[17:53:101] [FINE  ] 1 - score: -140 
[17:53:101] [FINE  ] 1 - Try placing BLACK at: 3,5 
[17:53:102] [FINE  ] WHITE's scenario: -140 
[17:53:102] [FINE  ] 1 - score: -140 
[17:53:102] [FINE  ] 1 - Try placing BLACK at: 3,7 
[17:53:103] [FINE  ] WHITE's scenario: -140 
[17:53:103] [FINE  ] 1 - score: -140 
[17:53:103] [FINE  ] 1 - Try placing BLACK at: 3,9 
[17:53:104] [FINE  ] WHITE's scenario: -140 
[17:53:104] [FINE  ] 1 - score: -140 
[17:53:105] [FINE  ] 1 - Try placing BLACK at: 3,10 
[17:53:106] [FINE  ] WHITE's scenario: -140 
[17:53:106] [FINE  ] 1 - score: -140 
[17:53:106] [FINE  ] 1 - Try placing BLACK at: 4,4 
[17:53:107] [FINE  ] WHITE's scenario: -140 
[17:53:107] [FINE  ] 1 - score: -140 
[17:53:107] [FINE  ] 1 - Try placing BLACK at: 4,10 
[17:53:108] [FINE  ] WHITE's scenario: -140 
[17:53:108] [FINE  ] 1 - score: -140 
[17:53:108] [FINE  ] 1 - Try placing BLACK at: 5,9 
[17:53:109] [FINE  ] WHITE's scenario: -140 
[17:53:110] [FINE  ] 1 - score: -140 
[17:53:110] [FINE  ] 1 - Try placing BLACK at: 6,4 
[17:53:110] [FINE  ] WHITE's scenario: -140 
[17:53:111] [FINE  ] 1 - score: -140 
[17:53:111] [FINE  ] 1 - Try placing BLACK at: 8,12 
[17:53:111] [FINE  ] WHITE's scenario: -140 
[17:53:112] [FINE  ] 1 - score: -140 
[17:53:112] [FINE  ] 1 - Try placing BLACK at: 9,11 
[17:53:114] [FINE  ] WHITE's scenario: -140 
[17:53:114] [FINE  ] 1 - score: -140 
[17:53:114] [FINE  ] 1 - Try placing BLACK at: 9,12 
[17:53:115] [FINE  ] WHITE's scenario: -140 
[17:53:115] [FINE  ] 1 - score: -140 
[17:53:115] [FINE  ] BLACK best move805 and depth is 1 best score is 210(Branch factor:37; Scenarios Evaluated:37) 
[17:53:115] [FINE  ] 2 - score: 210 
[17:54:932] [FINE  ] 2 - Try placing WHITE at: 6,6 
[17:54:935] [FINE  ] 1 - Try placing BLACK at: 4,6 
[17:54:936] [FINE  ] WHITE's scenario: -200 
[17:54:936] [FINE  ] 1 - score: -200 
